stem,trufor_score,map_npy_path
test_attack_digital_3_huawei_persian-NM-1035,0.5270987153053284,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_persian-NM-1035_map.npy
test_attack_digital_3_huawei_portugal-105_03,0.1907997578382492,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_portugal-105_03_map.npy
test_attack_digital_3_huawei_portugal-NF-1024,0.4746532738208771,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_portugal-NF-1024_map.npy
test_attack_digital_3_huawei_portugal-NF-1086,0.407733291387558,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_portugal-NF-1086_map.npy
test_attack_digital_3_huawei_russian-01_0030_000-0bc18d73_0,0.8827328085899353,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_russian-01_0030_000-0bc18d73_0_map.npy
test_attack_digital_3_huawei_russian-01_0075_000-9bed189a_0,0.5298628211021423,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_russian-01_0075_000-9bed189a_0_map.npy
test_attack_digital_3_huawei_russian-140_03,0.8123306632041931,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_russian-140_03_map.npy
test_attack_digital_3_huawei_turkiye-01_0074_000-c54807ec_1,0.3367390036582947,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_turkiye-01_0074_000-c54807ec_1_map.npy
test_attack_digital_3_huawei_turkiye-01_0088_000-3739c168_0,0.5716474056243896,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_turkiye-01_0088_000-3739c168_0_map.npy
test_attack_digital_3_huawei_turkiye-041_03,0.5597202777862549,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_turkiye-041_03_map.npy
test_attack_digital_3_huawei_turkiye-121_03,0.6276661157608032,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_turkiye-121_03_map.npy
test_attack_digital_3_huawei_ukraine-NF-1005,0.4368976652622223,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_ukraine-NF-1005_map.npy
test_attack_digital_3_huawei_ukraine-NF-1057,0.9845033884048462,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_ukraine-NF-1057_map.npy
test_attack_digital_3_huawei_usa-016_03,0.7230679392814636,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_usa-016_03_map.npy
test_attack_digital_3_huawei_usa-136_03,0.965665876865387,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_usa-136_03_map.npy
test_attack_digital_3_huawei_usa-137_03,0.7711789608001709,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_usa-137_03_map.npy
test_attack_digital_3_huawei_usa-NF-1017,0.9101720452308655,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_usa-NF-1017_map.npy
test_attack_digital_3_huawei_usa-NF-1093,0.7144771218299866,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_huawei_usa-NF-1093_map.npy
test_attack_digital_3_iphone15pro_arabic-024_03,0.9928598999977112,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_arabic-024_03_map.npy
test_attack_digital_3_iphone15pro_arabic-139_03,0.918120801448822,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_arabic-139_03_map.npy
test_attack_digital_3_iphone15pro_arabic-NF-1040,0.9059092998504639,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_arabic-NF-1040_map.npy
test_attack_digital_3_iphone15pro_arabic-NM-1029,0.9821213483810425,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_arabic-NM-1029_map.npy
test_attack_digital_3_iphone15pro_chinese-001_03,0.5829402208328247,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-001_03_map.npy
test_attack_digital_3_iphone15pro_chinese-01_0019_000-06d51424_0,0.9893802404403687,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-01_0019_000-06d51424_0_map.npy
test_attack_digital_3_iphone15pro_chinese-01_0034_000-9b26d58c_0,0.9365314841270447,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-01_0034_000-9b26d58c_0_map.npy
test_attack_digital_3_iphone15pro_chinese-081_03,0.876147449016571,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-081_03_map.npy
test_attack_digital_3_iphone15pro_chinese-102_03,0.9542886018753052,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-102_03_map.npy
test_attack_digital_3_iphone15pro_chinese-142_03,0.8163387775421143,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-142_03_map.npy
test_attack_digital_3_iphone15pro_chinese-NF-1101,0.27892759442329407,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-NF-1101_map.npy
test_attack_digital_3_iphone15pro_chinese-NM-1092,0.9315328598022461,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_chinese-NM-1092_map.npy
test_attack_digital_3_iphone15pro_french-01_0070_000-a4a25cda_0,0.9986087679862976,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_french-01_0070_000-a4a25cda_0_map.npy
test_attack_digital_3_iphone15pro_french-091_03,0.9952612519264221,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_french-091_03_map.npy
test_attack_digital_3_iphone15pro_french-097_03,0.9921100735664368,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_french-097_03_map.npy
test_attack_digital_3_iphone15pro_french-128_03,0.9947708249092102,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_french-128_03_map.npy
test_attack_digital_3_iphone15pro_french-NF-1063,0.9925631880760193,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_french-NF-1063_map.npy
test_attack_digital_3_iphone15pro_indian-014_03,0.9237897992134094,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_indian-014_03_map.npy
test_attack_digital_3_iphone15pro_indian-037_03,0.9609934687614441,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_indian-037_03_map.npy
test_attack_digital_3_iphone15pro_persian-01_0092_000-fad05fcd_1,0.9961663484573364,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_persian-01_0092_000-fad05fcd_1_map.npy
test_attack_digital_3_iphone15pro_persian-NF-1031,0.37998178601264954,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_persian-NF-1031_map.npy
test_attack_digital_3_iphone15pro_persian-NF-1043,0.22386229038238525,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_persian-NF-1043_map.npy
test_attack_digital_3_iphone15pro_persian-NM-1035,0.7684064507484436,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_persian-NM-1035_map.npy
test_attack_digital_3_iphone15pro_portugal-105_03,0.9299918413162231,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_portugal-105_03_map.npy
test_attack_digital_3_iphone15pro_portugal-NF-1024,0.9404886960983276,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_portugal-NF-1024_map.npy
test_attack_digital_3_iphone15pro_portugal-NF-1086,0.9348967671394348,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_portugal-NF-1086_map.npy
test_attack_digital_3_iphone15pro_russian-01_0030_000-0bc18d73_0,0.8405284285545349,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_russian-01_0030_000-0bc18d73_0_map.npy
test_attack_digital_3_iphone15pro_russian-01_0075_000-9bed189a_0,0.6075859665870667,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_russian-01_0075_000-9bed189a_0_map.npy
test_attack_digital_3_iphone15pro_russian-140_03,0.8867216110229492,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_russian-140_03_map.npy
test_attack_digital_3_iphone15pro_turkiye-01_0074_000-c54807ec_1,0.9498775601387024,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_turkiye-01_0074_000-c54807ec_1_map.npy
test_attack_digital_3_iphone15pro_turkiye-01_0088_000-3739c168_0,0.7260178327560425,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_turkiye-01_0088_000-3739c168_0_map.npy
test_attack_digital_3_iphone15pro_turkiye-041_03,0.8637177348136902,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_turkiye-041_03_map.npy
test_attack_digital_3_iphone15pro_turkiye-121_03,0.8270245790481567,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_turkiye-121_03_map.npy
test_attack_digital_3_iphone15pro_ukraine-NF-1005,0.7188805341720581,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_ukraine-NF-1005_map.npy
test_attack_digital_3_iphone15pro_ukraine-NF-1057,0.8259739279747009,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_ukraine-NF-1057_map.npy
test_attack_digital_3_iphone15pro_usa-016_03,0.9942691326141357,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_usa-016_03_map.npy
test_attack_digital_3_iphone15pro_usa-136_03,0.984466552734375,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_usa-136_03_map.npy
test_attack_digital_3_iphone15pro_usa-137_03,0.9694470763206482,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_usa-137_03_map.npy
test_attack_digital_3_iphone15pro_usa-NF-1017,0.9896048307418823,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_usa-NF-1017_map.npy
test_attack_digital_3_iphone15pro_usa-NF-1093,0.996996283531189,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_iphone15pro_usa-NF-1093_map.npy
test_attack_digital_3_scan_arabic-024_03,0.9978850483894348,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_arabic-024_03_map.npy
test_attack_digital_3_scan_arabic-139_03,0.9992486834526062,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_arabic-139_03_map.npy
test_attack_digital_3_scan_arabic-NF-1040,0.99620121717453,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_arabic-NF-1040_map.npy
test_attack_digital_3_scan_arabic-NM-1029,0.9730209112167358,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_arabic-NM-1029_map.npy
test_attack_digital_3_scan_chinese-001_03,0.9955884218215942,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-001_03_map.npy
test_attack_digital_3_scan_chinese-01_0019_000-06d51424_0,0.9962525367736816,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-01_0019_000-06d51424_0_map.npy
test_attack_digital_3_scan_chinese-01_0034_000-9b26d58c_0,0.9776307940483093,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-01_0034_000-9b26d58c_0_map.npy
test_attack_digital_3_scan_chinese-081_03,0.993935763835907,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-081_03_map.npy
test_attack_digital_3_scan_chinese-102_03,0.9801252484321594,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-102_03_map.npy
test_attack_digital_3_scan_chinese-142_03,0.9948969483375549,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-142_03_map.npy
test_attack_digital_3_scan_chinese-NF-1101,0.9980018734931946,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-NF-1101_map.npy
test_attack_digital_3_scan_chinese-NM-1092,0.9961386322975159,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_chinese-NM-1092_map.npy
test_attack_digital_3_scan_french-01_0070_000-a4a25cda_0,0.990328848361969,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_french-01_0070_000-a4a25cda_0_map.npy
test_attack_digital_3_scan_french-091_03,0.9571035504341125,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_french-091_03_map.npy
test_attack_digital_3_scan_french-097_03,0.9708678722381592,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_french-097_03_map.npy
test_attack_digital_3_scan_french-128_03,0.9894391894340515,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_french-128_03_map.npy
test_attack_digital_3_scan_french-NF-1063,0.9848841428756714,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_french-NF-1063_map.npy
test_attack_digital_3_scan_indian-014_03,0.9132078886032104,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_indian-014_03_map.npy
test_attack_digital_3_scan_indian-037_03,0.8900057673454285,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_indian-037_03_map.npy
test_attack_digital_3_scan_persian-01_0092_000-fad05fcd_1,0.971699595451355,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_persian-01_0092_000-fad05fcd_1_map.npy
test_attack_digital_3_scan_persian-NF-1031,0.9713501334190369,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_persian-NF-1031_map.npy
test_attack_digital_3_scan_persian-NF-1043,0.804427981376648,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_persian-NF-1043_map.npy
test_attack_digital_3_scan_persian-NM-1035,0.9843660593032837,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_persian-NM-1035_map.npy
test_attack_digital_3_scan_portugal-105_03,0.9940933585166931,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_portugal-105_03_map.npy
test_attack_digital_3_scan_portugal-NF-1024,0.996192455291748,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_portugal-NF-1024_map.npy
test_attack_digital_3_scan_portugal-NF-1086,0.9466384053230286,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_portugal-NF-1086_map.npy
test_attack_digital_3_scan_russian-01_0030_000-0bc18d73_0,0.9986774325370789,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_russian-01_0030_000-0bc18d73_0_map.npy
test_attack_digital_3_scan_russian-01_0075_000-9bed189a_0,0.9989243149757385,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_russian-01_0075_000-9bed189a_0_map.npy
test_attack_digital_3_scan_russian-140_03,0.9920395612716675,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_russian-140_03_map.npy
test_attack_digital_3_scan_turkiye-01_0074_000-c54807ec_1,0.9979571104049683,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_turkiye-01_0074_000-c54807ec_1_map.npy
test_attack_digital_3_scan_turkiye-01_0088_000-3739c168_0,0.9937958717346191,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_turkiye-01_0088_000-3739c168_0_map.npy
test_attack_digital_3_scan_turkiye-041_03,0.9915326237678528,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_turkiye-041_03_map.npy
test_attack_digital_3_scan_turkiye-121_03,0.9972418546676636,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_turkiye-121_03_map.npy
test_attack_digital_3_scan_ukraine-NF-1005,0.995131254196167,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_ukraine-NF-1005_map.npy
test_attack_digital_3_scan_ukraine-NF-1057,0.9987516403198242,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_ukraine-NF-1057_map.npy
test_attack_digital_3_scan_usa-016_03,0.9947676658630371,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_usa-016_03_map.npy
test_attack_digital_3_scan_usa-136_03,0.9987897276878357,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_usa-136_03_map.npy
test_attack_digital_3_scan_usa-137_03,0.9953048229217529,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_usa-137_03_map.npy
test_attack_digital_3_scan_usa-NF-1017,0.9961678385734558,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_usa-NF-1017_map.npy
test_attack_digital_3_scan_usa-NF-1093,0.9965282082557678,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_digital_3_scan_usa-NF-1093_map.npy
test_attack_facedancer_huawei_chinese2-flickr_F_16745558933_a3f9fe2bc9_k,0.24212151765823364,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_huawei_chinese2-flickr_F_16745558933_a3f9fe2bc9_k_map.npy
test_attack_facedancer_huawei_chinese2-flickr_F_21696826019_7407a3bea0_k,0.4367244243621826,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_huawei_chinese2-flickr_F_21696826019_7407a3bea0_k_map.npy
test_attack_facedancer_huawei_netherland-flickr_F_10239917343_ca73cd29b5_h,0.30606022477149963,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_huawei_netherland-flickr_F_10239917343_ca73cd29b5_h_map.npy
test_attack_facedancer_huawei_netherland-flickr_F_37048326531_f8270ca4df_k,0.4004208743572235,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_huawei_netherland-flickr_F_37048326531_f8270ca4df_k_map.npy
test_attack_facedancer_huawei_netherland-flickr_M_37190718595_78e318623b_k,0.27584075927734375,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_huawei_netherland-flickr_M_37190718595_78e318623b_k_map.npy
test_attack_facedancer_huawei_singapore-flickr_F_33574462985_422fca6322_c,0.41062214970588684,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_huawei_singapore-flickr_F_33574462985_422fca6322_c_map.npy
test_attack_facedancer_iphone15_chinese2-flickr_F_16745558933_a3f9fe2bc9_k,0.568963348865509,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_iphone15_chinese2-flickr_F_16745558933_a3f9fe2bc9_k_map.npy
test_attack_facedancer_iphone15_chinese2-flickr_F_33552328531_f6d5dd17b8_c,0.5657904744148254,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_iphone15_chinese2-flickr_F_33552328531_f6d5dd17b8_c_map.npy
test_attack_facedancer_iphone15_chinese2-flickr_M_33552319041_2631ab0a0c_c,0.5869014859199524,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_iphone15_chinese2-flickr_M_33552319041_2631ab0a0c_c_map.npy
test_attack_facedancer_iphone15_netherland-flickr_F_10239917343_ca73cd29b5_h,0.20429708063602448,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_iphone15_netherland-flickr_F_10239917343_ca73cd29b5_h_map.npy
test_attack_facedancer_iphone15_netherland-flickr_M_19475853574_c947539b18_c,0.613323986530304,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_iphone15_netherland-flickr_M_19475853574_c947539b18_c_map.npy
test_attack_facedancer_iphone15_singapore-flickr_M_24170605047_501e882ccc_o,0.13944688439369202,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_iphone15_singapore-flickr_M_24170605047_501e882ccc_o_map.npy
test_attack_facedancer_scan_chinese2-flickr_F_16745558933_a3f9fe2bc9_k,0.4950683116912842,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_scan_chinese2-flickr_F_16745558933_a3f9fe2bc9_k_map.npy
test_attack_facedancer_scan_chinese2-flickr_F_21696826019_7407a3bea0_k,0.38497474789619446,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_scan_chinese2-flickr_F_21696826019_7407a3bea0_k_map.npy
test_attack_facedancer_scan_chinese2-flickr_F_33552328531_f6d5dd17b8_c,0.22147171199321747,E:\PycharmProjects\DocVerify\sota_comparison\trufor_finetuned_output\test_attack_facedancer_scan_chinese2-flickr_F_33552328531_f6d5dd17b8_c_map.npy
